Ten-Year Age Groups Code,Year Code,UCD - Drug/Alcohol Induced Cause,Gender,Occurrence State,Deaths
65-74,2020,All other alcohol-induced causes,Female,Alabama,18
65-74,2020,All other alcohol-induced causes,Female,Arizona,78
65-74,2020,All other alcohol-induced causes,Female,Arkansas,10
65-74,2020,All other alcohol-induced causes,Female,California,324
65-74,2020,All other alcohol-induced causes,Female,Colorado,62
65-74,2020,All other alcohol-induced causes,Female,Connecticut,14
65-74,2020,All other alcohol-induced causes,Female,Florida,206
65-74,2020,All other alcohol-induced causes,Female,Georgia,45
65-74,2020,All other alcohol-induced causes,Female,Idaho,21
65-74,2020,All other alcohol-induced causes,Female,Illinois,66
65-74,2020,All other alcohol-induced causes,Female,Indiana,35
65-74,2020,All other alcohol-induced causes,Female,Iowa,13
65-74,2020,All other alcohol-induced causes,Female,Kansas,14
65-74,2020,All other alcohol-induced causes,Female,Kentucky,28
65-74,2020,All other alcohol-induced causes,Female,Louisiana,19
65-74,2020,All other alcohol-induced causes,Female,Maine,21
65-74,2020,All other alcohol-induced causes,Female,Maryland,24
65-74,2020,All other alcohol-induced causes,Female,Massachusetts,52
65-74,2020,All other alcohol-induced causes,Female,Michigan,53
65-74,2020,All other alcohol-induced causes,Female,Minnesota,63
65-74,2020,All other alcohol-induced causes,Female,Mississippi,11
65-74,2020,All other alcohol-induced causes,Female,Missouri,20
65-74,2020,All other alcohol-induced causes,Female,Montana,13
65-74,2020,All other alcohol-induced causes,Female,Nebraska,19
65-74,2020,All other alcohol-induced causes,Female,Nevada,38
65-74,2020,All other alcohol-induced causes,Female,New Jersey,30
65-74,2020,All other alcohol-induced causes,Female,New Mexico,28
65-74,2020,All other alcohol-induced causes,Female,New York,72
65-74,2020,All other alcohol-induced causes,Female,North Carolina,58
65-74,2020,All other alcohol-induced causes,Female,Ohio,79
65-74,2020,All other alcohol-induced causes,Female,Oklahoma,23
65-74,2020,All other alcohol-induced causes,Female,Oregon,74
65-74,2020,All other alcohol-induced causes,Female,Pennsylvania,57
65-74,2020,All other alcohol-induced causes,Female,South Carolina,45
65-74,2020,All other alcohol-induced causes,Female,Tennessee,41
65-74,2020,All other alcohol-induced causes,Female,Texas,130
65-74,2020,All other alcohol-induced causes,Female,Utah,18
65-74,2020,All other alcohol-induced causes,Female,Virginia,41
65-74,2020,All other alcohol-induced causes,Female,Washington,87
65-74,2020,All other alcohol-induced causes,Female,Wisconsin,60
65-74,2020,All other alcohol-induced causes,Female,Wyoming,11
65-74,2020,All other alcohol-induced causes,Male,Alabama,60
65-74,2020,All other alcohol-induced causes,Male,Alaska,14
65-74,2020,All other alcohol-induced causes,Male,Arizona,174
65-74,2020,All other alcohol-induced causes,Male,Arkansas,46
65-74,2020,All other alcohol-induced causes,Male,California,872
65-74,2020,All other alcohol-induced causes,Male,Colorado,177
65-74,2020,All other alcohol-induced causes,Male,Connecticut,54
65-74,2020,All other alcohol-induced causes,Male,Delaware,20
65-74,2020,All other alcohol-induced causes,Male,District of Columbia,18
65-74,2020,All other alcohol-induced causes,Male,Florida,539
65-74,2020,All other alcohol-induced causes,Male,Georgia,154
65-74,2020,All other alcohol-induced causes,Male,Hawaii,16
65-74,2020,All other alcohol-induced causes,Male,Idaho,61
65-74,2020,All other alcohol-induced causes,Male,Illinois,155
65-74,2020,All other alcohol-induced causes,Male,Indiana,133
65-74,2020,All other alcohol-induced causes,Male,Iowa,71
65-74,2020,All other alcohol-induced causes,Male,Kansas,50
65-74,2020,All other alcohol-induced causes,Male,Kentucky,90
65-74,2020,All other alcohol-induced causes,Male,Louisiana,58
65-74,2020,All other alcohol-induced causes,Male,Maine,31
65-74,2020,All other alcohol-induced causes,Male,Maryland,64
65-74,2020,All other alcohol-induced causes,Male,Massachusetts,105
65-74,2020,All other alcohol-induced causes,Male,Michigan,182
65-74,2020,All other alcohol-induced causes,Male,Minnesota,135
65-74,2020,All other alcohol-induced causes,Male,Mississippi,59
65-74,2020,All other alcohol-induced causes,Male,Missouri,122
65-74,2020,All other alcohol-induced causes,Male,Montana,28
65-74,2020,All other alcohol-induced causes,Male,Nebraska,67
65-74,2020,All other alcohol-induced causes,Male,Nevada,112
65-74,2020,All other alcohol-induced causes,Male,New Hampshire,19
65-74,2020,All other alcohol-induced causes,Male,New Jersey,91
65-74,2020,All other alcohol-induced causes,Male,New Mexico,77
65-74,2020,All other alcohol-induced causes,Male,New York,225
65-74,2020,All other alcohol-induced causes,Male,North Carolina,178
65-74,2020,All other alcohol-induced causes,Male,North Dakota,20
65-74,2020,All other alcohol-induced causes,Male,Ohio,210
65-74,2020,All other alcohol-induced causes,Male,Oklahoma,102
65-74,2020,All other alcohol-induced causes,Male,Oregon,192
65-74,2020,All other alcohol-induced causes,Male,Pennsylvania,192
65-74,2020,All other alcohol-induced causes,Male,Rhode Island,32
65-74,2020,All other alcohol-induced causes,Male,South Carolina,138
65-74,2020,All other alcohol-induced causes,Male,South Dakota,23
65-74,2020,All other alcohol-induced causes,Male,Tennessee,169
65-74,2020,All other alcohol-induced causes,Male,Texas,425
65-74,2020,All other alcohol-induced causes,Male,Utah,64
65-74,2020,All other alcohol-induced causes,Male,Vermont,15
65-74,2020,All other alcohol-induced causes,Male,Virginia,133
65-74,2020,All other alcohol-induced causes,Male,Washington,209
65-74,2020,All other alcohol-induced causes,Male,West Virginia,50
65-74,2020,All other alcohol-induced causes,Male,Wisconsin,172
65-74,2020,All other alcohol-induced causes,Male,Wyoming,20
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Arizona,17
65-74,2021,Drug poisonings (overdose) Unintentional,Female,California,122
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Colorado,17
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Connecticut,11
65-74,2021,Drug poisonings (overdose) Unintentional,Female,District of Columbia,12
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Florida,60
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Georgia,16
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Illinois,35
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Indiana,12
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Kentucky,15
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Louisiana,13
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Maryland,14
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Massachusetts,12
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Michigan,24
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Minnesota,10
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Mississippi,12
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Missouri,10
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Nevada,16
65-74,2021,Drug poisonings (overdose) Unintentional,Female,New Jersey,24
65-74,2021,Drug poisonings (overdose) Unintentional,Female,New York,49
65-74,2021,Drug poisonings (overdose) Unintentional,Female,North Carolina,18
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Ohio,38
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Oklahoma,16
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Oregon,17
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Pennsylvania,51
65-74,2021,Drug poisonings (overdose) Unintentional,Female,South Carolina,16
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Tennessee,22
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Texas,57
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Virginia,10
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Washington,21
65-74,2021,Drug poisonings (overdose) Unintentional,Female,West Virginia,10
65-74,2021,Drug poisonings (overdose) Unintentional,Female,Wisconsin,11
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Alabama,17
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Arizona,55
65-74,2021,Drug poisonings (overdose) Unintentional,Male,California,337
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Colorado,39
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Connecticut,38
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Delaware,12
65-74,2021,Drug poisonings (overdose) Unintentional,Male,District of Columbia,47
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Florida,151
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Georgia,48
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Hawaii,18
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Illinois,97
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Indiana,43
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Kansas,11
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Kentucky,36
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Louisiana,36
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Maryland,38
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Massachusetts,47
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Michigan,82
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Minnesota,15
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Mississippi,12
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Missouri,43
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Nevada,33
65-74,2021,Drug poisonings (overdose) Unintentional,Male,New Jersey,71
65-74,2021,Drug poisonings (overdose) Unintentional,Male,New Mexico,26
65-74,2021,Drug poisonings (overdose) Unintentional,Male,New York,148
65-74,2021,Drug poisonings (overdose) Unintentional,Male,North Carolina,49
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Ohio,93
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Oklahoma,28
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Oregon,28
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Pennsylvania,100
65-74,2021,Drug poisonings (overdose) Unintentional,Male,South Carolina,52
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Tennessee,45
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Texas,129
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Utah,16
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Virginia,40
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Washington,56
65-74,2021,Drug poisonings (overdose) Unintentional,Male,West Virginia,25
65-74,2021,Drug poisonings (overdose) Unintentional,Male,Wisconsin,35
65-74,2021,Drug poisonings (overdose) Suicide,Female,California,19
65-74,2021,Drug poisonings (overdose) Suicide,Female,Colorado,13
65-74,2021,Drug poisonings (overdose) Suicide,Female,Florida,21
65-74,2021,Drug poisonings (overdose) Suicide,Female,Pennsylvania,10
65-74,2021,Drug poisonings (overdose) Suicide,Female,Washington,10
65-74,2021,Drug poisonings (overdose) Suicide,Male,California,18
65-74,2021,Drug poisonings (overdose) Suicide,Male,Florida,14
65-74,2021,Drug poisonings (overdose) Undetermined,Female,Maryland,13
65-74,2021,Drug poisonings (overdose) Undetermined,Male,Maryland,42
65-74,2021,All other drug-induced causes,Female,California,23
65-74,2021,All other drug-induced causes,Female,Florida,10
65-74,2021,All other drug-induced causes,Female,Minnesota,12
65-74,2021,All other drug-induced causes,Female,Oregon,13
65-74,2021,All other drug-induced causes,Female,Texas,11
65-74,2021,All other drug-induced causes,Female,Washington,14
65-74,2021,All other drug-induced causes,Male,Alabama,22
65-74,2021,All other drug-induced causes,Male,Arizona,15
65-74,2021,All other drug-induced causes,Male,California,47
65-74,2021,All other drug-induced causes,Male,Florida,23
65-74,2021,All other drug-induced causes,Male,Georgia,10
65-74,2021,All other drug-induced causes,Male,Minnesota,29
65-74,2021,All other drug-induced causes,Male,New York,19
65-74,2021,All other drug-induced causes,Male,North Carolina,21
65-74,2021,All other drug-induced causes,Male,Ohio,12
65-74,2021,All other drug-induced causes,Male,Oregon,30
65-74,2021,All other drug-induced causes,Male,Pennsylvania,15
65-74,2021,All other drug-induced causes,Male,South Carolina,11
65-74,2021,All other drug-induced causes,Male,Texas,27
65-74,2021,All other drug-induced causes,Male,Virginia,11
65-74,2021,All other drug-induced causes,Male,Washington,25
65-74,2021,Alcohol poisonings (overdose),Male,California,13
65-74,2021,Alcohol poisonings (overdose),Male,Florida,10
65-74,2021,All other alcohol-induced causes,Female,Alabama,23
65-74,2021,All other alcohol-induced causes,Female,Alaska,10
65-74,2021,All other alcohol-induced causes,Female,Arizona,90
65-74,2021,All other alcohol-induced causes,Female,Arkansas,12
65-74,2021,All other alcohol-induced causes,Female,California,382
65-74,2021,All other alcohol-induced causes,Female,Colorado,65
65-74,2021,All other alcohol-induced causes,Female,Connecticut,15
65-74,2021,All other alcohol-induced causes,Female,Florida,207
65-74,2021,All other alcohol-induced causes,Female,Georgia,66
65-74,2021,All other alcohol-induced causes,Female,Idaho,25
65-74,2021,All other alcohol-induced causes,Female,Illinois,47
65-74,2021,All other alcohol-induced causes,Female,Indiana,33
65-74,2021,All other alcohol-induced causes,Female,Iowa,27
65-74,2021,All other alcohol-induced causes,Female,Kansas,12
65-74,2021,All other alcohol-induced causes,Female,Kentucky,25
65-74,2021,All other alcohol-induced causes,Female,Louisiana,19
65-74,2021,All other alcohol-induced causes,Female,Maine,23
65-74,2021,All other alcohol-induced causes,Female,Maryland,18
65-74,2021,All other alcohol-induced causes,Female,Massachusetts,47
65-74,2021,All other alcohol-induced causes,Female,Michigan,74
65-74,2021,All other alcohol-induced causes,Female,Minnesota,52
65-74,2021,All other alcohol-induced causes,Female,Mississippi,23
65-74,2021,All other alcohol-induced causes,Female,Missouri,36
65-74,2021,All other alcohol-induced causes,Female,Montana,16
65-74,2021,All other alcohol-induced causes,Female,Nebraska,15
65-74,2021,All other alcohol-induced causes,Female,Nevada,52
65-74,2021,All other alcohol-induced causes,Female,New Hampshire,14
65-74,2021,All other alcohol-induced causes,Female,New Jersey,43
65-74,2021,All other alcohol-induced causes,Female,New Mexico,34
65-74,2021,All other alcohol-induced causes,Female,New York,84
65-74,2021,All other alcohol-induced causes,Female,North Carolina,63
65-74,2021,All other alcohol-induced causes,Female,Ohio,70
65-74,2021,All other alcohol-induced causes,Female,Oklahoma,32
65-74,2021,All other alcohol-induced causes,Female,Oregon,70
65-74,2021,All other alcohol-induced causes,Female,Pennsylvania,75
65-74,2021,All other alcohol-induced causes,Female,South Carolina,43
65-74,2021,All other alcohol-induced causes,Female,Tennessee,43
65-74,2021,All other alcohol-induced causes,Female,Texas,139
65-74,2021,All other alcohol-induced causes,Female,Utah,22
65-74,2021,All other alcohol-induced causes,Female,Virginia,50
65-74,2021,All other alcohol-induced causes,Female,Washington,117
65-74,2021,All other alcohol-induced causes,Female,Wisconsin,56
65-74,2021,All other alcohol-induced causes,Female,Wyoming,12
65-74,2021,All other alcohol-induced causes,Male,Alabama,81
65-74,2021,All other alcohol-induced causes,Male,Alaska,35
65-74,2021,All other alcohol-induced causes,Male,Arizona,207
65-74,2021,All other alcohol-induced causes,Male,Arkansas,70
65-74,2021,All other alcohol-induced causes,Male,California,922
65-74,2021,All other alcohol-induced causes,Male,Colorado,185
65-74,2021,All other alcohol-induced causes,Male,Connecticut,63
65-74,2021,All other alcohol-induced causes,Male,Delaware,23
65-74,2021,All other alcohol-induced causes,Male,District of Columbia,11
65-74,2021,All other alcohol-induced causes,Male,Florida,555
65-74,2021,All other alcohol-induced causes,Male,Georgia,173
65-74,2021,All other alcohol-induced causes,Male,Hawaii,20
65-74,2021,All other alcohol-induced causes,Male,Idaho,58
65-74,2021,All other alcohol-induced causes,Male,Illinois,193
65-74,2021,All other alcohol-induced causes,Male,Indiana,164
65-74,2021,All other alcohol-induced causes,Male,Iowa,90
